TARGET_CLASS,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,Project,Package,Class,INT-INT,INT-FLOAT,FLOAT-FLOAT,BOOL-BOOL,REF-REF,REF-NULL,VARVAR,VAREXP,VARMETHOD,VARCONST,VARARRAY,EXPEXP,EXPMETHOD,EXPCONST,EXPARRAY,METHODMETHOD,METHODCONST,METHODARRAY,CONSTCONST,CONSTARRAY,ARRAYARRAY,NLp,NNLp,Nodes,Edges,CompCicl,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NArr,NStr,NObj,NLExp,UPC,Args,Lob,CLASS
com.sap.netweaver.porta.core.ApplicationStatus,0.868125,70535,0.843125,68120,0.025,1.03545214327657,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.core,ApplicationStatus,0,0,0,0.666667,0,0,0,0.333333,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,6,6,3,3,4.333334,2,8.333333,2.333333,4,0,2,0,1.333333,0.666667,4.333334,0,0,1.333333,1.333333,4,0,0,0,28,GA
net.sf.xbus.base.core.timeoutcall.FutureResult,0.845941558441558,191345,0.807598651348651,142802,0.038342907092907,1.33993221383454,net.sf.xbus.base.core.timeoutcall.FutureResult,0.845941558441558,191345,0.807598651348651,142802,0.038342907092907,1.33993221383454,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.sap.netweaver.porta.core.nw7.ServerImpl,0.653517499570131,99762,0.653517499570131,85404,0,1.16811858929324,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.core.nw7,ServerImpl,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.175,0,0,0,0,0,0,4.5,5.5,4.75,4.5,2.425,1.15,3.05,0.675,1.375,0.475,0.525,0,0.525,0,0.175,0,0.675,0.175,0,1.725,0,0,0,30.25,GA
de.paragon.explorer.event.ExplorerFrameEventConverter,0.147047170857008,82282,0.187729561142677,83100,-0.040682390285669,0.990156438026474,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.event,ExplorerFrameEventConverter,0,0,0,1.192251,0,0.315789,0,0,0,0.315789,0,0,0.056391,0,0,0.105263,2.222598,0,0,0,0,0.210526,0.052632,8.631579,11.473684,5,5,4.568609,2.700042,9.321825,2.822849,1.465058,0,5.033918,1.275084,1.417836,2.22947,3.49883,0,0.892356,0.022556,0,4.796554,0,0.105263,0.473684,48,GA
fr.unice.gfarce.interGraph.EnvoiFormationAction,0.490427927927928,69170,0.153903903903904,68436,0.336524024024024,1.0107253492314,/home/gramos/USP/MSI/8_gfarcegestionfa,fr.unice.gfarce.interGraph,EnvoiFormationAction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,77,GA
net.sf.xbus.base.xml.IteratedWhitespaceInElementAndCommentDeletion,0.957833133253301,94994,0.881655519350597,94638,0.076177613902704,1.00376170248737,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.base.xml,IteratedWhitespaceInElementAndCommentDeletion,0,0,0,1,0,0,0,0,0,0,0,0,0.777778,0,0,0,5,0,0,0,0,2,1,14,21,9,9,9.555555,5.777778,24.444445,8.222222,4.777778,0,11.444445,0,0,11.444445,12.666667,0,0.666667,0,0,11.111111,0,0,0,61,GA
net.sf.xbus.technical.ldap.LDAPConnection,0.188020833333333,68008,0.239583333333333,63660,-0.0515625,1.06830034558593,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.technical.ldap,LDAPConnection,0,0,0,0.541667,0,0.111111,0,0,0,0.777778,0,0,0,0,0,0,1.063889,0,0,0,0,0,0,6.5,9,5,5,4.197222,2.117593,8.706481,3.911111,1.975,0.275926,2.544444,0,1.994444,0.55,2.083333,0,0.8,3.3,0,3.477778,0,0.333333,0.666667,44,RANDOM
com.lts.LTSException,0.965073529411765,65569,0.913025210084034,76774,0.052048319327731,0.854052153072655,/home/gramos/USP/MSI/78_caloriecount,com.lts,LTSException,0,0,0,0,0,0,0.222222,0.111111,0,1.222222,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,4,4.333333,2.666667,2.666667,3.055556,1.555556,3.777778,1.444444,2.333333,0,0,0,0,0,1.222222,0,1,0.333333,0,0.333333,0,0,0.333333,24.333333,GA
ipac.IPv4,0.537750227617044,92793,0.474006439587313,75217,0.063743788029731,1.23367057978914,ipac.IPv4,0.537750227617044,92793,0.474006439587313,75217,0.063743788029731,1.23367057978914,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipac.IPAC,0.312679018976011,89986,0.300286430361618,71895,0.012392588614393,1.25163085054594,ipac.IPAC,0.312679018976011,89986,0.300286430361618,71895,0.012392588614393,1.25163085054594,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ipac.IPv6,0.543509369146704,100414,0.481418109881616,75744,0.062091259265088,1.32570236586396,ipac.IPv6,0.543509369146704,100414,0.481418109881616,75744,0.062091259265088,1.32570236586396,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.quickserver.net.qsadmin.gui.QSAdminMain,0.525883514162212,128140,0.371467916728371,125322,0.154415597433841,1.02248607586856,org.quickserver.net.qsadmin.gui.QSAdminMain,0.525883514162212,128140,0.371467916728371,125322,0.154415597433841,1.02248607586856,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.virtualinfinity.atrobots.gui.RobotStatusPane,0.372065323347921,85286,0.282360369540481,78433,0.08970495380744,1.08737393699081,/home/gramos/USP/MSI/86_at-robots2-j,net.virtualinfinity.atrobots.gui,RobotStatusPane,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,4,4,2,2,3.5,1.25,5.5,1.5,1.75,0,2.25,0.75,0.5,1,2.25,0,0.5,0,0.75,2.75,0,0,0.5,27.5,GA
osa.ora.server.beans.ClientSettingBean,0.965572033898305,92698,0.933537350910232,71008,0.032034682988073,1.30545853988283,/home/gramos/USP/MSI/73_fim1,osa.ora.server.beans,ClientSettingBean,0,0,0,0.488889,0,0,0,0,0,0,0,0,0,0,0,0,1.433333,0,0,0,0,0,0,13,22.5,12,12,5.777778,2.322222,7.177778,2.144444,0.766667,0.888889,3.377778,0,0,3.377778,0.977778,0,0.944444,1.477778,0,3.655556,0,0,0,221,GA
org.jcvi.jillion.internal.fasta.LargeFastaIdIterator,0.304100790513834,92482,0.146442687747036,66456,0.157658102766798,1.39162754303599,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.internal.fasta,LargeFastaIdIterator,0,0,0,0,0,0.833333,0,0,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5,2.5,2.5,2.833333,1.333333,2.166667,0.833333,0.833333,0.5,0,0,0,0,0,0,0.833333,0,0,0.833333,0,0,1,21.5,GA
com.imsmart.report.MReportHTML,0.9375,64744,0.928571428571429,23250,0.008928571428571,2.78468817204301,/home/gramos/USP/MSI/11_imsmart,com.imsmart.report,MReportHTML,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.9,0,0,0,0,2,1,10,18,10,10,6.7,2.1,14.5,2.6,2.6,0.8,8.5,0,0,8.5,0.8,0,0.9,3.5,0.4,10.7,0,0,0,130,GA
com.mentorgen.tools.profile.output.FrameComparator,0.341666666666667,68579,0.288888888888889,68283,0.052777777777778,1.00433490034123,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile.output,FrameComparator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,6.666666,0,3.333333,0,3.333333,0,3.333333,0,3.333333,0,0,0,0,3.333333,0,0,2,18,GA
org.heal.module.oai.provider.verb.GetRecord,0.775426396520146,82313,0.642611852433281,70386,0.132814544086865,1.16945131134032,/home/gramos/USP/MSI/96_heal,org.heal.module.oai.provider.verb,GetRecord,0,0,0,1.928572,0,0,0,0,0,0.5,0,0,0,0,0,0,3.328571,0,0,0,0,0.5,0,10.5,14.5,6,6,6.328571,3.828571,17.928572,5.471429,4.728571,0,7.728571,0,1.8,5.928571,3.857143,0,1.9,2.142857,0,10.528571,0,0.5,1,70,GA
org.quickserver.util.xmlreader.AdvancedSettings,0.971531148867314,101215,0.931467046303211,92789,0.040064102564103,1.09080817769348,/home/gramos/USP/MSI/93_quickserver,org.quickserver.util.xmlreader,AdvancedSettings,0,0,0,0.083333,0,0,0,0,0,1,0,0,0,0,0,0,0.819444,0,0,0,0,0,0,4.666667,5.166667,3,3,3.202778,1.819444,4.194444,1.819444,1.319444,0,1.055556,0.5,0,0.555556,1.972222,0,0.833333,0.986111,0,1.388889,0,0,0.166667,44,GA
org.quickserver.net.qsadmin.gui.SimpleCommand,0.913879504504504,78247,0.879914004914005,78655,0.033965499590499,0.99481279003242,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.qsadmin.gui,SimpleCommand,0,0,0,0.583333,0,0,0,0,0,1,0,0,0,0,0,0,1.183333,0,0,0,0,0,0,6.5,8,4,4,4.158333,2.383333,9.433333,4.316667,2.733333,0.2,2.183333,0,0,2.183333,3.366667,0,1,4.416667,0,3.183333,0,0.25,0.25,46.25,GA
org.dom4j.tree.DefaultDocument,0.854133215070925,114262,0.805178380039777,126185,0.048954835031148,0.905511748623053,/home/gramos/USP/MSI/62_dom4j,org.dom4j.tree,DefaultDocument,0,0,0,1.442708,0.125,0.317708,0.125,0,0.09375,0.442708,0,0,0,0,0,0,1.916667,0,0.03125,0,0,0.5,0,6.75,7.75,3.875,3.875,4.682292,2.609375,10.244792,2.671875,1.755208,0,5.817708,1.229167,0.911458,3.552083,2.885417,0,0.979167,0.1875,0,6.130208,0,0,0.75,29.375,GA
net.sf.xbus.base.bytearraylist.ByteArrayConverterFile,0.163194444444444,66147,0.435185185185185,62548,-0.271990740740741,1.05753980942636,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.base.bytearraylist,ByteArrayConverterFile,0,0,0,0,0,0,0.222222,0.055556,0,0.388889,0,0,0,0,0,0,0,0,0.277778,0,0,0.666667,0.333333,8.666667,11.333333,6.333333,6,4.166667,1.75,4.25,1.472222,1.361111,0.805556,0.611111,0,0.25,0.361111,1.944445,0,0.166667,0.722222,0.361111,1.083333,0,0.333333,1.333333,44,RANDOM
osa.ora.server.beans.ServerSettingBean,0.93908345752608,77533,0.917084866733579,65732,0.021998590792501,1.17953203918944,/home/gramos/USP/MSI/73_fim1,osa.ora.server.beans,ServerSettingBean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916667,0,0,0,0,0,0,11,16.5,8,8,5.35,1.8,4.716667,0.916667,0.5,0.883333,2.416667,0,0,2.416667,0,0,0.916667,0.5,0,2.916667,0,0,0,114.5,GA
de.huxhorn.lilith.swing.transfer.MainFrameTransferHandler,0.200151515151515,75467,0.10030303030303,81015,0.099848484848485,0.931518854533111,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.transfer,MainFrameTransferHandler,0,0,0,1.508333,0.333333,0,0.333333,0.066667,0,0.466667,0,0,0,0,0,0,1.508333,0,0,0,0,0.666667,0,8.666667,15.333333,10.333333,10.333333,4.502778,2.625,9.858333,2.505556,4.025,0.25,3.077778,0,0,2.883333,3.75,0,0.266667,0.069444,0,4.661111,0,0,1,34,GA
de.paragon.explorer.model.ExplorerModel,0.961538461538462,86437,0.872841444270015,93563,0.088697017268447,0.923837414362515,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.model,ExplorerModel,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,GA
de.huxhorn.lilith.elementprocessors.LoggingEventThreadNameProcessor,0.987903225806452,75139,0.983870967741936,78052,0.004032258064516,0.962678727002511,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.elementprocessors,LoggingEventThreadNameProcessor,0,0,0,0.966667,0,1,0,0,0,1,0,0,0,0,0,0,3.316667,0,0.4,0,0,0.5,0,15,18.5,8,8,6.6,4.716667,17.549999,5.116667,4.583333,0,7.85,0,3.733333,4.116667,3.633333,0,2.9,0,0,11.016666,0,0,0.5,46.5,GA
net.sourceforge.squirrel_sql.client.Version,0.7877247273799,71905,0.747547471685403,80467,0.040177255694497,0.893596132576087,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client,Version,0,0,0,1.275,0,0,0,0,0,0.2,0,0,0,0,0,0,1.475,0,0,0,0,0,0,4.6,5.4,3.4,3.4,3.108333,1.741667,7.841667,4.625,0.2,0.066667,2.95,0,0.2,2.75,3.35,0,0.2,2.75,0,1.675,0,0.2,0.2,21.6,GA
com.browsersoft.openhre.hl7.impl.config.HL7SegmentImpl,0.958653846153846,92865,0.851549145299145,12634,0.107104700854701,7.35040367262941,/home/gramos/USP/MSI/75_openhre,com.browsersoft.openhre.hl7.impl.config,HL7SegmentImpl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,1,2,0,0,2,0,1,0,0,0,59,GA
de.paragon.explorer.model.ExplorerModelBuilder,0.59172619047619,90119,0.60172619047619,90189,-0.01,0.999223852132743,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.model,ExplorerModelBuilder,0,0,0,0.333333,0,0.666667,0,0,0,0.666667,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,3,3,2,2,2.5,1,2.666667,1,1,0,0.666667,0,0.666667,0,0.666667,0,0.666667,0,0,1.333333,0,0,1.333333,19,GA
de.outstare.fortbattleplayer.gui.statistics.SwapTableModel,0.892939814814815,78551,0.902166005291005,93114,-0.00922619047619,0.843600317889898,/home/gramos/USP/MSI/79_twfbplayer,de.outstare.fortbattleplayer.gui.statistics,SwapTableModel,0,0,0,0,0,0,0,0,0,1.549206,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,5,3,1.549206,3.098413,1.549206,1.549206,0,0,0,0,0,3.098413,0,0,0,0,0,0,0,0.666667,26,GA
org.exolab.jms.tools.admin.OpenJMSUser,0.643005279034691,85555,0.524007038712921,81850,0.11899824032177,1.04526572999389,org.exolab.jms.tools.admin.OpenJMSUser,0.643005279034691,85555,0.524007038712921,81850,0.11899824032177,1.04526572999389,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.exolab.jms.tools.admin.OpenJMSServer,0.580184108527132,90103,0.545352297895902,87602,0.03483181063123,1.02854957649369,org.exolab.jms.tools.admin.OpenJMSServer,0.580184108527132,90103,0.545352297895902,87602,0.03483181063123,1.02854957649369,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.sf.xbus.protocol.TransformerFactory,0.304166666666667,64589,0.086666666666667,65400,0.2175,0.987599388379205,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.protocol,TransformerFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,3,3.666667,2,16.333334,4,4.333334,0,8,0,8,0,0,0,2,2,0,12.333334,0,1,2,44,GA
com.soops.CEN4010.JMCA.JParser.xmlParser.ClassOrInterfaceBodyDeclaration,0.975,70124,0.966666666666667,67188,0.008333333333333,1.04369827945466,/home/gramos/USP/MSI/19_jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,ClassOrInterfaceBodyDeclaration,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,5.5,7,3.5,3.5,3.55,1.9,7.6,3.8,1.9,0,1.9,0,0,1.9,3.8,0,0,3.8,0,1.9,0,0.5,0.5,31,GA
map.VisibilityMap,0.130224437573302,65173,0.013931833528806,62647,0.116292604044496,1.04032116462081,/home/gramos/USP/MSI/27_gangup,map,VisibilityMap,0,0.45,2.425,0.952381,0,0,0.228571,0.125,0.425,0.492857,0,1.25,0,1.2,0,0,1.552381,0,0,0.125,0.057143,1.2,0.4,15.8,20.4,7.4,7.4,10.163095,5.455952,37.492857,9.328571,13.903571,0,14.260714,0.452381,12.008333,1.8,10.75,10.8,0.725,0,1.358333,14.141667,0,0.6,2.4,92.4,GA
net.sourceforge.schemaspy.Main,0.703220390720391,75606,0.550933193790337,75036,0.152287196930054,1.0075963537502,/home/gramos/USP/MSI/36_schemaspy,net.sourceforge.schemaspy,Main,0,0,0,0.148148,0,0,0,0,0,1,0,0,0,0,0,0,1.296296,0,0,0,0,0,0,19,43,27,27,6.444445,3.185185,8.111112,2.444444,2.703704,0.888889,2.074074,0,1.518519,0.555556,2.37037,0,1.148148,1.777778,0,3.62963,0,0,0,118,GA
com.allenstudio.ir.ui.calendar.MonthlyCalendar,0.787663975962941,176902,0.701867790496089,167638,0.085796185466852,1.05526193345184,/home/gramos/USP/MSI/17_inspirento,com.allenstudio.ir.ui.calendar,MonthlyCalendar,0,0,0,0.220736,0,0.210526,0,0.015038,0.421053,0.869457,0,0.067669,0.015829,0.377266,0,0.058172,0.130985,0.080332,0.047091,0.077364,0,0.263158,0.105263,6.842105,8.157895,4.052632,4.052632,3.827694,2.160256,7.063626,2.615084,3.196168,0,1.252374,0.077562,0.202216,0.972596,4.418098,0,0.315789,0.052632,0,2.138801,0.105263,0.105263,1.157895,51.473684,GA
net.sourceforge.squirrel_sql.client.gui.db.DriversListModel,0.66875,121676,0.602380952380952,82688,0.066369047619048,1.47150735294118,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.db,DriversListModel,0,0,0,1.041667,0,0.25,0.25,0,0,0.5,0,0,0,0,0,0,0.541667,0,0,0,0,0.25,0,3.5,3.5,2.25,2.25,2.958333,1.291667,3.875,1.041667,1.541667,0,1.291667,0,0.916667,0.375,2.083333,0,0.25,0,0,1.541667,0,0.25,0.75,15.25,GA
jahuwaldt.plot.TabUpSymbol,1,39532,1,17205,0,2.29770415576867,/home/gramos/USP/MSI/29_apbsmem,jahuwaldt.plot,TabUpSymbol,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,81,GA
org.jcvi.jillion.internal.core.util.GrowableBitArray,0.981872294372294,97965,0.899416461916462,75505,0.082455832455832,1.29746374412291,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.internal.core.util,GrowableBitArray,0,0,0,0,0,0,0.380952,0.095238,0.095238,0.285714,0,0.071429,0,0.285714,0,0,0.142857,0,0,0,0,0.142857,0,3.714286,3.714286,2.428571,2.428571,2.857143,1.357143,4.047619,1.5,2.309524,0,0.238095,0,0.238095,0,3.571429,0,0,0,0,0.238095,0,0,0.571429,26.571429,GA
macaw.system.Log,0.814393939393939,64508,0.752164502164502,67421,0.062229437229437,0.956793877278593,/home/gramos/USP/MSI/69_lhamacaw,macaw.system,Log,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.5,0,4,4,2,2,3.5,1.25,5.75,1.75,1.25,0,2.75,0,0.75,1.5,2.5,0,0,0,0,2.75,0,0.5,1,32.5,GA
gui.gl.ParticleSystem,0.786756690156644,216068,0.688044964190171,249728,0.098711725966473,0.865213352127114,/home/gramos/USP/MSI/27_gangup,gui.gl,ParticleSystem,0,0,0,0.08,0,0,0,0.473333,0,1.142857,0,0,0,0.166667,0,0,0.08,0,0.333333,0,0,1,0.2,6.4,8,3.8,3.8,4.678095,2.19619,5.192381,3.25619,1.85619,0,0.08,0,0.08,0,5.112381,0,0,0,0,0,0,0,0.6,107.4,GA
net.sf.xbus.bootstrap.ReceiverServiceBootstrap,0.583333333333333,64587,0.619047619047619,69480,-0.035714285714286,0.929576856649395,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.bootstrap,ReceiverServiceBootstrap,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3.5,1,1.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,17.5,GA
de.huxhorn.lilith.swing.callables.CleanObsoleteCallable,0.710472705828743,70524,0.630150624843239,65400,0.080322080985504,1.07834862385321,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.callables,CleanObsoleteCallable,0,0,0,2.833333,0,0,0,0,0,0,0,0,0,0,0,0,2.833333,0,0.666667,0,0,0,0,11,15,6,6,6.5,3.5,9.833333,4.166666,2.833333,0,2.833333,0,0,2.833333,7,0,0,0,0,2.833333,0,0,0,52,GA
com.sap.managementconsole.soap.axis.saphostcontrol.ACOperation,0.784735654416506,85398,0.869079856313899,80661,-0.084344201897393,1.05872726596496,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.saphostcontrol,ACOperation,0,0,0,1.285714,0.5,1.321428,0.5,0,0,2.178572,0,0,0.214286,0,0,0,2.464286,0,0,0,0,0.5,0,17,23,10.5,10.5,7.392857,5.357143,14.178572,5.928572,4.285715,0,3.964286,1.714286,0.535714,1.214286,4.142857,0,3.071428,0,1.464286,6.035714,0,0.5,0,61,RANDOM
nu.staldal.lagoon.util.TemplateProcessor,0.893610178970917,91214,0.881804623415362,90551,0.011805555555555,1.00732184073064,/home/gramos/USP/MSI/52_lagoon,nu.staldal.lagoon.util,TemplateProcessor,0,0,0,0,0,0.5,0,0,2,0.826087,0,0,0.391304,0,0,0,1.565217,0,1.565217,0,0,0.5,0,24,33,12.5,12.5,9.934783,6.782609,20.71739,9.565217,6.76087,0.434783,3.956522,0,0,3.956522,11.369566,0,2.130435,3.934782,0,8.869565,0,0.5,3,97.5,GA
net.sf.xbus.technical.mail.POP3XMLReceiver,0.355987702945977,75699,0.310389970724005,81980,0.045597732221972,0.923383752134667,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.technical.mail,POP3XMLReceiver,0,0,0,0.83658,0,0.412948,0,0,0,0.458993,0,0,0,0,0,0,1.237072,0,0,0,0,0.454545,0.363636,9.181818,19.363636,13.090909,13.363636,4.448564,2.25591,8.868267,3.535891,1.842168,0.559845,2.930362,0.081818,0.869697,1.808934,2.514069,0,0.705805,1.621212,0.224026,3.782271,0,0.272727,0.454545,60.090909,GA
net.sourceforge.squirrel_sql.client.gui.desktopcontainer.docktabdesktop.SmallTabButton,0.626411782661783,86152,0.793023014721128,82582,-0.166611232059345,1.04322975951176,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer.docktabdesktop,SmallTabButton,0,0,0,0.555556,0,0.666667,0,0,0,0.666667,0,0,0,0,0,0,0.555556,0,0,0,0,0,0,4,3.666667,2.333333,2.333333,2.666667,1.222222,3.333333,1.555556,1,0,0.777778,0.222222,0,0.222222,1.111111,0,0.666667,0,0,1.222222,0,0,0.666667,45.666667,RANDOM
macaw.businessLayer.AliasFilePath,0.969661529994496,77768,0.952905102602406,20942,0.01675642739209,3.71349441314106,/home/gramos/USP/MSI/69_lhamacaw,macaw.businessLayer,AliasFilePath,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,3,3.666667,2,10,2,3,0,5,0,4,1,4,0,0,0,0,6,0,1,0.5,53,GA
de.huxhorn.lilith.buffers.FilteringBuffer,0.948839355089355,78774,0.886582167832168,67810,0.062257187257187,1.16168706680431,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.buffers,FilteringBuffer,0,0,0,0.383333,0,0,0,0,0.15,0.305556,0,0,0,0,0,0,0.55,0,0,0,0,0.166667,0,5.666667,6,3.166667,3.166667,3.9,1.455556,3.494444,1.105556,1.155556,0.45,0.783333,0.166667,0.083333,0.283333,2.177778,0,0,0,0,0.616667,0,0.166667,0.666667,24.5,GA
ghm.follow.config.FollowAppAttributes,0.889269565020011,225212,0.822227110119506,181465,0.067042454900505,1.24107679166781,/home/gramos/USP/MSI/41_follow,ghm.follow.config,FollowAppAttributes,0,0,0,0.441667,0,0.4,0,0.016667,0.083333,0.466667,0,0.020833,0.016667,0.125,0,0.0625,0.936111,0,0.066667,0,0,0.5,0,5.916667,7.166667,3.416667,3.416667,4.10787,1.877778,6.291667,2.509722,1.358333,0.083333,2.340278,0.965278,0.033333,1.341667,2.75,0,0.65,0.416667,0.116667,2.475,0,0.166667,0.75,40.333333,GA
net.sf.xbus.tools.ConfigSearcher,0.534944728626618,76150,0.443835615027883,75640,0.091109113598735,1.0067424643046,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.tools,ConfigSearcher,0,0,0,1.375325,0,0,0,0.114286,0,0.142857,0,0,0,0,0,0,2.366234,0,0,0,0,1,0,13,19.6,9.2,9.2,6.348052,3.050649,32.806494,12.951948,5.280519,0.427273,14.146753,1.4,4.9,7.846753,6.236364,0,0.590909,11.057143,0.514286,16.394805,0,0.8,1,87,GA
Newzgrabber.OptionsPanel,0.645277777777778,89691,0.576825396825397,78877,0.068452380952381,1.13709953471861,Newzgrabber.OptionsPanel,0.645277777777778,89691,0.576825396825397,78877,0.068452380952381,1.13709953471861,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.heal.servlet.WSSimpleSearchAction,0.656196720300422,95510,0.662608843630649,79334,-0.006412123330227,1.20389744623995,/home/gramos/USP/MSI/96_heal,org.heal.servlet,WSSimpleSearchAction,0,0,0,0.666667,0,1.5625,0.9375,0.446759,0,2.519122,0,0,0,0.333333,0,0,2.478261,0,0.449275,0.083333,0,1.333333,0.333333,23.666667,36.333333,16,16,12.279489,7.464976,33.945551,11.680757,11.159118,0.217391,10.888285,0.043478,7.49215,3.352657,9.07659,0,4.104771,2.695652,4.593599,17.851147,0,0.666667,1.333333,150,GA
de.paragon.explorer.gui.ObjectCopyDialog,0.21627114020731,72196,0.075541007455901,90063,0.140730132751409,0.80161664612549,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.gui,ObjectCopyDialog,0,0,0,0,0,0.75,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,4.5,2.75,2.75,3,1.25,2,0.75,0.75,0.5,0,0,0,0,0,0,0.75,0,0,0.75,0,0,0.125,47.125,GA
macaw.businessLayer.VariableSummary,0.97974537037037,73478,0.96494708994709,17381,0.01479828042328,4.22748978769921,/home/gramos/USP/MSI/69_lhamacaw,macaw.businessLayer,VariableSummary,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,5,1,1,0,3,1,1,1,2,0,0,0,0,3,0,0,0,11,GA
oasis.names.tc.ciq.xsdschema.xal._2.AddressLinesType,0.930555555555556,66010,0.912698412698413,7190,0.017857142857143,9.1808066759388,/home/gramos/USP/MSI/21_geo-google,oasis.names.tc.ciq.xsdschema.xal._2,AddressLinesType,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,GA
